codice_appartamento,tipologia_appartamento,heating,electricity_consumption,insulation,piano,production
As_Ca_VI_002_4_02,Commerciale,0,0,0,4,0
As_Ca_VI_002_5_01,Residenziale,87.69729002621503,366.6737821278467,28.9601257015878,5,0
As_Ca_VI_002_5_02,Commerciale,0,0,0,5,0
As_Ca_VI_002_condominio_00,Condominiale,0,0,0,0,"[83, 60, 84, 63, 96, 68, 89, 41, 74, 55, 92, 80, 31, 24, 14, 99, 74, 42, 44, 38, 25, 67, 8, 91, 12, 33, 66, 82, 1, 65, 31, 14, 79, 98, 9, 30, 85, 60, 84, 36, 40, 39, 79, 29, 8, 32, 94, 61, 11, 71, 49, 65, 88, 88, 49, 29, 58, 55, 72, 18, 82, 20, 62, 85, 8, 17, 79, 11, 68, 93, 28, 90, 72, 88, 68, 37, 6, 17, 71, 54, 50, 49, 2, 66, 99, 7, 39, 20, 48, 88, 29, 34, 68, 26, 23, 54, 22, 66, 77, 94, 63, 91, 82, 83, 47, 96, 72, 16, 36, 73, 37, 92, 71, 33, 33, 82, 33, 7, 52, 89, 34, 92, 43, 10, 60, 35, 97, 22, 3, 60, 92, 94, 89, 81, 54, 16, 64, 13, 12, 65, 100, 57, 18, 62, 97, 31, 68, 70, 56, 22, 14, 15, 50, 27, 24, 11, 87, 27, 41, 62, 17, 93, 39, 29, 37, 77, 50, 98, 91, 23, 4, 58, 56, 13, 56, 58, 2, 90, 74, 86, 83, 67, 3, 61, 51, 2, 88, 26, 5, 95, 77, 45, 76, 45, 65, 69, 27, 18, 78, 98, 71, 60, 10, 31, 16, 1, 62, 4, 50, 17, 80, 94, 32, 73, 91, 32, 42, 61, 100, 29, 90, 35, 92, 28, 92, 91, 90, 86, 15, 43, 83, 58, 55, 7, 50, 54, 71, 22, 19, 41, 59, 91, 8, 65, 34, 29, 71, 75, 10, 17, 78, 37, 63, 42, 92, 60, 41, 25, 90, 82, 22, 68, 65, 66, 68, 70, 29, 23, 59, 100, 50, 37, 33, 73, 21, 26, 73, 47, 82, 45, 64, 34, 88, 72, 67, 52, 52, 48, 92, 36, 7, 83, 9, 70, 91, 99, 78, 64, 84, 69, 15, 88, 82, 28, 10, 12, 54, 56, 99, 31, 67, 38, 63, 27, 86, 17, 32, 84, 88, 84, 68, 93, 72, 67, 85, 81, 42, 13, 19, 74, 59, 55, 82, 19, 4, 26, 48, 78, 33, 63, 14, 90, 9, 34, 54, 25, 96, 62, 72, 8, 22, 25, 41, 86, 65, 20, 12, 30, 4, 71, 75, 87, 17, 4, 85]"
As_Ca_VI_003_1_01,Residenziale,100.30964992063755,104.66605466365196,14.791383112591138,1,0
As_Ca_VI_003_1_02,Commerciale,0,0,0,1,0
As_Ca_VI_003_1_03,Residenziale,142.53267896679867,296.7084314735888,24.65917863163568,1,0
As_Ca_VI_003_2_01,Commerciale,0,0,0,2,0
As_Ca_VI_003_2_02,Commerciale,0,0,0,2,0
As_Ca_VI_003_3_01,Commerciale,0,0,0,3,0
As_Ca_VI_003_3_02,Residenziale,133.31918024726957,209.63796119642137,17.86942845542412,3,0
As_Ca_VI_003_condominio_00,Condominiale,0,0,0,0,"[77, 16, 17, 37, 62, 84, 54, 95, 47, 12, 22, 6, 88, 94, 15, 16, 59, 40, 55, 29, 56, 37, 35, 9, 65, 36, 49, 18, 52, 11, 71, 31, 35, 69, 99, 85, 30, 77, 81, 70, 49, 53, 24, 13, 58, 5, 29, 24, 49, 19, 21, 64, 37, 42, 10, 98, 24, 29, 66, 77, 16, 65, 63, 26, 91, 9, 24, 78, 31, 64, 68, 25, 13, 30, 58, 42, 46, 2, 93, 7, 17, 69, 32, 63, 24, 12, 76, 30, 51, 24, 77, 36, 91, 37, 96, 20, 76, 24, 31, 29, 9, 64, 86, 55, 40, 82, 54, 86, 43, 2, 3, 11, 50, 62, 3, 45, 69, 51, 82, 57, 54, 50, 64, 28, 75, 10, 3, 5, 36, 89, 87, 89, 92, 10, 33, 57, 49, 94, 42, 26, 43, 82, 6, 6, 63, 53, 71, 6, 89, 88, 57, 55, 37, 70, 75, 34, 25, 88, 31, 64, 86, 1, 71, 5, 68, 21, 17, 75, 84, 2, 53, 20, 78, 41, 81, 39, 24, 47, 40, 60, 96, 40, 98, 71, 65, 46, 41, 45, 24, 54, 15, 67, 57, 17, 81, 2, 62, 35, 39, 81, 93, 37, 6, 71, 36, 55, 28, 33, 12, 6, 45, 1, 39, 98, 26, 39, 53, 90, 35, 60, 84, 85, 52, 69, 11, 16, 60, 14, 7, 29, 26, 59, 3, 73, 25, 54, 99, 8, 85, 50, 45, 96, 85, 1, 45, 46, 84, 39, 66, 62, 76, 61, 59, 44, 100, 83, 80, 72, 57, 65, 3, 36, 88, 82, 25, 28, 45, 19, 56, 94, 7, 41, 78, 60, 35, 38, 67, 69, 24, 48, 55, 36, 67, 54, 40, 48, 49, 81, 2, 19, 32, 42, 84, 69, 18, 3, 6, 76, 93, 30, 58, 59, 47, 97, 83, 84, 89, 90, 82, 47, 78, 20, 98, 57, 92, 48, 79, 38, 17, 26, 82, 18, 87, 4, 78, 53, 83, 50, 93, 12, 15, 46, 53, 36, 64, 82, 57, 32, 90, 83, 11, 97, 70, 56, 13, 23, 7, 23, 82, 43, 56, 44, 51, 66, 18, 81, 25, 54, 21, 90, 36, 30, 10, 41, 61]"
As_Ca_VI_004_1_01,Commerciale,0,0,0,1,0
As_Ca_VI_004_1_02,Commerciale,0,0,0,1,0
As_Ca_VI_004_2_01,Commerciale,0,0,0,2,0
As_Ca_VI_004_2_02,Residenziale,86.44027015522292,180.72319842134794,49.990459297944916,2,0
As_Ca_VI_004_2_03,Commerciale,0,0,0,2,0
As_Ca_VI_004_3_01,Residenziale,134.63792684204688,357.3850347307531,16.390606476105592,3,0
As_Ca_VI_004_3_02,Commerciale,0,0,0,3,0
As_Ca_VI_004_3_03,Commerciale,0,0,0,3,0
As_Ca_VI_004_4_01,Commerciale,0,0,0,4,0
As_Ca_VI_004_4_02,Residenziale,159.98762915896964,344.73560669779636,19.027765527379987,4,0
As_Ca_VI_004_4_03,Residenziale,167.61497464787817,281.5555467897563,43.034774710353254,4,0
As_Ca_VI_004_condominio_00,Condominiale,0,0,0,0,"[100, 71, 85, 87, 78, 1, 31, 30, 14, 60, 35, 16, 35, 91, 19, 79, 37, 12, 37, 6, 3, 24, 15, 86, 2, 67, 45, 84, 78, 81, 53, 67, 70, 30, 47, 88, 32, 17, 84, 14, 87, 34, 47, 75, 9, 31, 17, 100, 36, 59, 74, 42, 28, 17, 52, 60, 30, 47, 87, 50, 87, 37, 72, 79, 83, 69, 100, 66, 62, 69, 24, 14, 40, 79, 60, 26, 13, 90, 59, 33, 29, 59, 9, 13, 21, 41, 23, 40, 67, 76, 56, 44, 65, 16, 67, 70, 63, 12, 80, 3, 86, 75, 44, 71, 41, 88, 15, 32, 9, 50, 4, 5, 13, 70, 12, 41, 15, 50, 16, 32, 12, 51, 63, 53, 3, 83, 36, 23, 38, 40, 59, 58, 28, 9, 63, 93, 87, 79, 97, 60, 65, 28, 52, 24, 54, 58, 96, 95, 70, 22, 79, 78, 19, 27, 6, 98, 27, 41, 37, 96, 1, 22, 41, 7, 75, 55, 2, 54, 37, 1, 52, 90, 41, 45, 36, 57, 85, 86, 23, 21, 64, 17, 79, 27, 75, 89, 47, 85, 4, 71, 40, 100, 24, 90, 55, 45, 63, 66, 15, 89, 100, 93, 32, 28, 30, 21, 54, 25, 70, 22, 11, 65, 48, 39, 25, 43, 93, 33, 43, 84, 91, 25, 12, 87, 96, 16, 80, 24, 95, 97, 78, 87, 95, 81, 93, 62, 97, 40, 3, 1, 45, 41, 33, 54, 1, 20, 79, 12, 21, 49, 80, 39, 99, 48, 68, 60, 33, 1, 38, 40, 74, 97, 28, 32, 2, 35, 69, 51, 81, 64, 51, 50, 60, 15, 20, 20, 18, 26, 66, 98, 37, 14, 55, 25, 21, 38, 93, 72, 7, 13, 96, 46, 20, 91, 100, 74, 25, 28, 27, 71, 32, 94, 49, 14, 18, 97, 59, 43, 32, 14, 84, 36, 78, 21, 59, 87, 28, 75, 59, 2, 31, 94, 93, 100, 43, 92, 69, 78, 100, 44, 8, 74, 36, 31, 87, 65, 21, 85, 18, 78, 18, 48, 71, 61, 88, 89, 3, 83, 3, 60, 62, 53, 76, 94, 3, 45, 30, 9, 56, 38, 3, 55, 63, 78, 39]"
As_Ca_VI_005_1_01,Residenziale,172.03726374952137,194.73207500359769,27.64987718505961,1,0
As_Ca_VI_005_1_02,Commerciale,0,0,0,1,0
As_Ca_VI_005_1_03,Residenziale,198.93177913320798,296.30896983407433,20.76367662716082,1,0
As_Ca_VI_005_2_01,Residenziale,166.84161507406628,349.6334901157986,37.738135908591886,2,0
As_Ca_VI_005_2_02,Commerciale,0,0,0,2,0
As_Ca_VI_005_3_01,Residenziale,146.65854963039112,121.23398426384594,11.107210714014194,3,0
As_Ca_VI_005_3_02,Commerciale,0,0,0,3,0
As_Ca_VI_005_4_01,Residenziale,134.7005305459717,192.23471274298635,35.82711798515875,4,0
As_Ca_VI_005_4_02,Commerciale,0,0,0,4,0
As_Ca_VI_005_condominio_00,Condominiale,0,0,0,0,"[53, 82, 80, 16, 11, 31, 75, 76, 54, 41, 42, 24, 76, 30, 53, 15, 12, 27, 87, 76, 93, 40, 70, 49, 23, 6, 78, 15, 74, 76, 12, 77, 84, 62, 40, 97, 19, 88, 47, 41, 72, 56, 11, 12, 77, 88, 90, 32, 74, 87, 61, 41, 98, 19, 25, 66, 97, 99, 53, 95, 49, 95, 22, 84, 8, 2, 18, 69, 43, 9, 46, 81, 30, 77, 43, 63, 94, 42, 37, 76, 39, 87, 84, 14, 76, 72, 37, 94, 8, 38, 51, 44, 54, 14, 62, 27, 87, 84, 49, 16, 77, 76, 78, 30, 27, 20, 74, 3, 72, 99, 54, 33, 26, 22, 61, 37, 22, 26, 62, 23, 82, 14, 75, 20, 97, 56, 46, 39, 64, 20, 32, 45, 11, 4, 60, 41, 55, 75, 93, 83, 98, 7, 30, 75, 100, 75, 43, 45, 88, 86, 81, 86, 64, 91, 4, 85, 6, 31, 80, 6, 22, 42, 77, 40, 86, 24, 3, 66, 46, 73, 4, 77, 20, 37, 30, 43, 41, 80, 57, 73, 3, 52, 89, 40, 79, 7, 84, 22, 83, 20, 15, 48, 49, 19, 42, 44, 98, 75, 25, 18, 55, 13, 81, 40, 82, 21, 61, 100, 28, 55, 96, 76, 67, 73, 61, 87, 39, 92, 7, 41, 61, 48, 47, 99, 87, 55, 98, 96, 58, 35, 68, 59, 6, 42, 32, 61, 85, 18, 18, 54, 10, 78, 21, 49, 99, 36, 21, 19, 73, 24, 24, 56, 47, 80, 22, 88, 19, 18, 67, 11, 41, 28, 75, 38, 7, 58, 84, 35, 31, 11, 93, 70, 73, 91, 36, 25, 83, 48, 14, 69, 28, 87, 36, 77, 17, 12, 78, 65, 100, 35, 11, 13, 18, 77, 14, 92, 71, 72, 22, 21, 35, 52, 14, 93, 58, 29, 42, 58, 79, 36, 51, 17, 50, 64, 88, 86, 20, 4, 18, 68, 35, 29, 88, 51, 71, 55, 58, 70, 6, 17, 30, 32, 71, 34, 17, 91, 80, 17, 50, 63, 51, 8, 97, 40, 39, 6, 25, 17, 13, 84, 62, 5, 99, 19, 61, 85, 10, 74, 93, 86, 15, 66, 25, 85, 40]"
As_Po_VMF_001_1_01,Commerciale,0,0,0,1,0
As_Po_VMF_001_1_02,Residenziale,185.25242087495567,356.09246819768606,29.35838065861975,1,0
As_Po_VMF_001_2_01,Residenziale,172.3771125778453,224.34465557551397,22.822525669997347,2,0
As_Po_VMF_001_2_02,Commerciale,0,0,0,2,0
As_Po_VMF_001_3_01,Commerciale,0,0,0,3,0
As_Po_VMF_001_3_02,Commerciale,0,0,0,3,0
As_Po_VMF_001_3_03,Residenziale,198.3741800442513,203.52967334621582,15.372726844606387,3,0
As_Po_VMF_001_condominio_00,Condominiale,0,0,0,0,"[43, 93, 32, 2, 4, 18, 67, 9, 64, 5, 93, 64, 95, 86, 95, 45, 70, 92, 58, 12, 70, 27, 34, 30, 91, 75, 37, 79, 29, 99, 88, 100, 3, 31, 18, 4, 91, 72, 96, 87, 69, 23, 33, 68, 2, 18, 31, 4, 53, 63, 12, 9, 91, 38, 9, 90, 28, 17, 55, 22, 56, 88, 31, 96, 12, 18, 81, 38, 18, 28, 15, 4, 58, 15, 86, 65, 10, 87, 95, 100, 24, 85, 79, 83, 49, 46, 59, 43, 79, 53, 29, 3, 22, 35, 12, 52, 49, 37, 76, 4, 18, 56, 94, 46, 55, 61, 56, 77, 5, 35, 51, 89, 65, 22, 83, 76, 65, 35, 11, 74, 34, 98, 23, 97, 59, 40, 95, 12, 44, 11, 59, 37, 99, 7, 85, 42, 94, 15, 30, 35, 31, 6, 73, 52, 12, 79, 84, 50, 75, 37, 92, 4, 20, 8, 5, 44, 18, 92, 98, 100, 76, 70, 46, 4, 42, 33, 97, 33, 21, 6, 43, 74, 93, 58, 49, 27, 99, 40, 78, 38, 22, 96, 86, 93, 68, 76, 62, 53, 64, 62, 8, 18, 1, 14, 82, 35, 33, 40, 56, 24, 65, 70, 91, 22, 76, 63, 7, 96, 40, 24, 37, 38, 69, 37, 72, 60, 83, 2, 35, 93, 55, 22, 31, 16, 42, 34, 19, 36, 78, 55, 83, 57, 86, 85, 8, 62, 21, 77, 33, 97, 35, 78, 50, 73, 70, 93, 98, 37, 32, 94, 48, 14, 32, 9, 92, 22, 13, 47, 20, 39, 90, 6, 37, 49, 55, 82, 11, 68, 52, 17, 60, 38, 64, 51, 9, 60, 67, 19, 11, 31, 42, 13, 32, 63, 54, 44, 94, 83, 31, 22, 69, 35, 61, 81, 20, 49, 11, 40, 36, 22, 66, 84, 9, 33, 19, 66, 47, 86, 27, 33, 4, 37, 27, 49, 43, 23, 41, 84, 25, 8, 46, 76, 42, 100, 2, 17, 42, 23, 6, 25, 99, 6, 94, 6, 77, 67, 57, 35, 70, 96, 55, 22, 87, 89, 1, 13, 4, 86, 25, 46, 27, 72, 8, 84, 84, 15, 28, 92, 9, 16, 57, 77, 94, 17, 64]"
As_Po_VMF_002_1_01,Commerciale,0,0,0,1,0
As_Po_VMF_002_1_02,Commerciale,0,0,0,1,0
As_Po_VMF_002_1_03,Residenziale,99.63620339851568,252.61824468592482,15.376205934074827,1,0
As_Po_VMF_002_2_01,Residenziale,189.44073364902997,234.39639214756528,34.33924116666773,2,0
As_Po_VMF_002_2_02,Commerciale,0,0,0,2,0
As_Po_VMF_002_3_01,Residenziale,55.886777882155016,224.47713170166998,36.660374564971676,3,0
As_Po_VMF_002_3_02,Residenziale,92.6845932671948,252.95266310682695,19.682447699962662,3,0
As_Po_VMF_002_4_01,Residenziale,154.32359625781046,216.06586665572405,41.19616355809288,4,0
As_Po_VMF_002_4_02,Residenziale,130.38805741938353,190.93633180682758,41.661026276472285,4,0
As_Po_VMF_002_5_01,Residenziale,119.01899398183714,352.5549028112804,19.49151926707532,5,0
As_Po_VMF_002_5_02,Residenziale,50.64500521796554,221.92320635148633,16.789570875826826,5,0
As_Po_VMF_002_5_03,Residenziale,107.76458316242545,195.61150603606848,25.57464236690647,5,0
As_Po_VMF_002_condominio_00,Condominiale,0,0,0,0,"[29, 92, 37, 66, 38, 94, 59, 72, 23, 18, 47, 84, 7, 67, 41, 94, 93, 55, 39, 99, 15, 49, 50, 52, 1, 26, 7, 16, 44, 54, 69, 85, 92, 55, 8, 33, 12, 79, 26, 58, 2, 27, 4, 27, 86, 28, 94, 43, 49, 77, 40, 83, 51, 71, 7, 50, 43, 54, 67, 20, 47, 75, 39, 37, 4, 6, 30, 43, 41, 38, 62, 99, 92, 77, 2, 1, 67, 66, 40, 59, 56, 73, 57, 93, 22, 74, 62, 21, 37, 99, 91, 25, 74, 97, 12, 70, 95, 31, 97, 87, 18, 58, 58, 44, 99, 49, 67, 26, 63, 62, 89, 34, 25, 3, 66, 76, 60, 49, 69, 12, 45, 10, 38, 46, 55, 79, 45, 31, 60, 39, 90, 12, 64, 100, 39, 63, 34, 76, 42, 21, 82, 72, 93, 23, 89, 82, 89, 98, 13, 95, 8, 70, 19, 19, 12, 38, 75, 41, 89, 71, 91, 75, 50, 4, 28, 86, 37, 50, 71, 46, 50, 83, 67, 76, 26, 94, 77, 8, 64, 75, 43, 19, 26, 36, 36, 25, 90, 91, 4, 85, 27, 61, 33, 18, 80, 61, 19, 18, 12, 97, 47, 4, 64, 46, 24, 16, 74, 81, 14, 79, 52, 23, 12, 72, 54, 74, 48, 28, 70, 61, 54, 65, 40, 16, 34, 38, 28, 67, 3, 51, 77, 100, 70, 84, 29, 17, 97, 56, 12, 60, 13, 51, 65, 3, 81, 18, 14, 61, 68, 52, 73, 70, 54, 71, 64, 19, 44, 15, 54, 41, 28, 93, 32, 21, 85, 90, 75, 99, 37, 53, 72, 82, 2, 85, 93, 69, 47, 22, 15, 65, 86, 84, 39, 84, 13, 28, 4, 74, 82, 23, 76, 24, 49, 18, 81, 82, 11, 23, 69, 45, 91, 52, 26, 21, 78, 17, 81, 38, 98, 3, 14, 21, 75, 29, 79, 77, 12, 21, 29, 92, 7, 39, 14, 52, 23, 91, 23, 37, 77, 72, 31, 38, 51, 18, 25, 79, 92, 78, 82, 12, 61, 42, 91, 91, 30, 78, 4, 47, 68, 65, 36, 88, 70, 51, 61, 59, 14, 88, 1, 29, 3, 10, 13, 19, 51]"
As_Po_VMF_003_1_01,Residenziale,174.99609160130478,268.2596555233752,34.817295827261376,1,0
As_Po_VMF_003_1_02,Residenziale,98.08502873149114,126.62862272225092,41.55912366933824,1,0
As_Po_VMF_003_1_03,Commerciale,0,0,0,1,0
As_Po_VMF_003_2_01,Residenziale,56.67351551347439,313.3828476993732,45.91776663765004,2,0
As_Po_VMF_003_2_02,Residenziale,57.32775699771868,212.30173579760776,20.665604980242563,2,0
As_Po_VMF_003_2_03,Commerciale,0,0,0,2,0
As_Po_VMF_003_3_01,Commerciale,0,0,0,3,0
As_Po_VMF_003_3_02,Residenziale,157.1966231352697,379.45150801896136,29.758963794306847,3,0
As_Po_VMF_003_4_01,Residenziale,102.81251217594446,332.30366867700366,23.142617241086825,4,0
As_Po_VMF_003_4_02,Commerciale,0,0,0,4,0
As_Po_VMF_003_5_01,Commerciale,0,0,0,5,0
As_Po_VMF_003_5_02,Commerciale,0,0,0,5,0
As_Po_VMF_003_5_03,Residenziale,151.7805825939469,338.451973052803,16.65041011906394,5,0
As_Po_VMF_003_condominio_00,Condominiale,0,0,0,0,"[54, 54, 81, 6, 20, 10, 15, 29, 79, 41, 40, 62, 8, 21, 60, 26, 13, 40, 5, 15, 100, 7, 33, 79, 86, 25, 71, 68, 35, 45, 76, 87, 18, 89, 27, 84, 73, 61, 30, 38, 19, 18, 80, 52, 80, 42, 41, 70, 97, 38, 89, 79, 30, 87, 41, 1, 9, 46, 50, 7, 90, 14, 1, 70, 50, 7, 30, 41, 27, 13, 45, 80, 52, 12, 68, 45, 73, 5, 4, 75, 5, 41, 84, 46, 50, 93, 62, 22, 60, 100, 36, 84, 5, 75, 99, 12, 38, 17, 95, 30, 12, 61, 25, 28, 22, 31, 82, 79, 50, 69, 7, 98, 89, 73, 81, 45, 88, 37, 17, 46, 56, 72, 64, 46, 12, 90, 67, 90, 23, 15, 61, 76, 74, 84, 86, 40, 48, 56, 65, 1, 90, 40, 86, 78, 14, 85, 33, 74, 12, 97, 45, 36, 20, 13, 3, 44, 83, 31, 13, 20, 65, 23, 66, 21, 99, 51, 68, 100, 51, 5, 54, 29, 40, 42, 25, 42, 90, 92, 37, 51, 49, 17, 82, 5, 63, 21, 73, 31, 79, 82, 9, 55, 45, 95, 81, 69, 89, 85, 43, 27, 31, 81, 18, 100, 38, 53, 27, 95, 60, 96, 93, 30, 70, 93, 55, 64, 39, 34, 83, 3, 31, 61, 36, 13, 93, 20, 46, 64, 5, 24, 47, 65, 61, 68, 35, 32, 87, 38, 75, 35, 23, 16, 80, 38, 80, 67, 62, 87, 12, 14, 96, 5, 72, 45, 100, 79, 60, 20, 56, 71, 6, 18, 24, 7, 87, 64, 8, 22, 34, 91, 20, 45, 100, 5, 43, 11, 59, 37, 29, 23, 60, 90, 11, 35, 62, 94, 89, 64, 50, 43, 33, 95, 27, 25, 21, 84, 97, 53, 52, 39, 6, 55, 83, 27, 23, 74, 91, 17, 82, 25, 44, 53, 3, 63, 10, 83, 27, 27, 53, 51, 67, 89, 73, 62, 18, 85, 22, 21, 53, 81, 25, 16, 85, 83, 39, 88, 28, 7, 54, 47, 99, 49, 54, 96, 82, 36, 61, 17, 89, 3, 7, 27, 84, 100, 11, 96, 92, 94, 16, 63, 38, 12, 46, 50, 98]"
As_Po_VMF_004_1_01,Commerciale,0,0,0,1,0
As_Po_VMF_004_1_02,Residenziale,132.8268529278726,198.5758710756088,45.74878208337117,1,0
As_Po_VMF_004_1_03,Commerciale,0,0,0,1,0
As_Po_VMF_004_2_01,Commerciale,0,0,0,2,0
As_Po_VMF_004_2_02,Residenziale,184.86639011260684,187.7916184433432,25.969318352706246,2,0
As_Po_VMF_004_2_03,Residenziale,100.21384477804439,221.05019948312028,16.715430644835166,2,0
As_Po_VMF_004_3_01,Residenziale,185.49671857999328,193.86035145901317,14.678577659682457,3,0
As_Po_VMF_004_3_02,Residenziale,81.17831586350817,319.0263122446976,28.186403452559638,3,0
As_Po_VMF_004_3_03,Commerciale,0,0,0,3,0
As_Po_VMF_004_condominio_00,Condominiale,0,0,0,0,"[85, 13, 70, 70, 21, 40, 79, 73, 25, 36, 50, 12, 47, 88, 73, 44, 10, 77, 27, 93, 94, 78, 76, 61, 27, 56, 1, 72, 83, 12, 27, 28, 34, 35, 20, 73, 39, 38, 25, 54, 34, 45, 60, 62, 36, 21, 34, 39, 32, 28, 98, 4, 69, 88, 69, 5, 7, 52, 95, 30, 1, 13, 23, 6, 11, 66, 20, 13, 65, 95, 52, 78, 20, 13, 56, 90, 23, 51, 69, 12, 78, 23, 99, 15, 9, 56, 71, 54, 4, 74, 87, 82, 35, 50, 56, 82, 25, 87, 62, 26, 33, 14, 86, 54, 15, 30, 60, 78, 68, 12, 12, 8, 53, 41, 94, 15, 58, 59, 67, 60, 71, 43, 75, 32, 6, 26, 93, 47, 12, 100, 3, 100, 87, 93, 66, 90, 94, 71, 87, 17, 9, 27, 83, 76, 68, 24, 20, 39, 99, 40, 74, 68, 9, 45, 29, 85, 93, 47, 16, 9, 63, 31, 76, 26, 11, 51, 51, 43, 10, 2, 81, 8, 16, 24, 9, 91, 53, 30, 49, 58, 38, 48, 22, 89, 77, 19, 96, 69, 36, 5, 82, 78, 99, 52, 37, 61, 98, 83, 55, 57, 34, 70, 10, 35, 45, 91, 29, 69, 55, 69, 42, 38, 29, 50, 16, 53, 22, 99, 73, 73, 34, 83, 16, 32, 45, 47, 18, 74, 58, 11, 3, 84, 27, 69, 22, 29, 48, 91, 51, 88, 66, 31, 81, 18, 57, 85, 66, 53, 8, 18, 17, 84, 52, 20, 46, 23, 33, 96, 17, 72, 11, 45, 81, 90, 62, 1, 71, 54, 95, 38, 52, 15, 55, 81, 8, 64, 69, 63, 45, 72, 75, 9, 1, 10, 85, 59, 14, 34, 11, 8, 71, 85, 50, 21, 94, 5, 25, 94, 41, 25, 25, 99, 84, 67, 35, 92, 82, 69, 82, 28, 52, 27, 55, 53, 28, 2, 11, 59, 97, 86, 62, 74, 57, 67, 24, 90, 12, 94, 35, 97, 100, 100, 27, 68, 65, 86, 72, 49, 12, 19, 90, 23, 75, 3, 60, 27, 31, 85, 32, 14, 13, 77, 51, 77, 80, 33, 5, 8, 90, 25, 15, 73, 73, 14, 78]"
As_Po_VMF_005_1_01,Commerciale,0,0,0,1,0
As_Po_VMF_005_1_02,Commerciale,0,0,0,1,0
As_Po_VMF_005_1_03,Commerciale,0,0,0,1,0
As_Po_VMF_005_2_01,Commerciale,0,0,0,2,0
As_Po_VMF_005_2_02,Residenziale,167.80103113956258,115.90637388787628,46.89657493435134,2,0
As_Po_VMF_005_3_01,Commerciale,0,0,0,3,0
As_Po_VMF_005_3_02,Residenziale,111.74894683118865,118.50801165952547,24.08623138978558,3,0
As_Po_VMF_005_3_03,Residenziale,189.60774501271558,205.19399469463696,29.67770056571339,3,0
As_Po_VMF_005_4_01,Residenziale,147.7956257058118,165.03202007566128,31.16254716402169,4,0
As_Po_VMF_005_4_02,Commerciale,0,0,0,4,0
As_Po_VMF_005_5_01,Commerciale,0,0,0,5,0
As_Po_VMF_005_5_02,Commerciale,0,0,0,5,0
As_Po_VMF_005_5_03,Commerciale,0,0,0,5,0
As_Po_VMF_005_condominio_00,Condominiale,0,0,0,0,"[100, 74, 20, 65, 100, 77, 25, 20, 85, 100, 40, 56, 99, 75, 62, 5, 6, 59, 27, 86, 21, 51, 58, 45, 43, 85, 89, 6, 1, 24, 96, 52, 56, 48, 99, 43, 34, 63, 28, 39, 16, 86, 78, 25, 48, 36, 63, 76, 19, 85, 80, 85, 75, 50, 25, 94, 72, 38, 78, 2, 97, 58, 80, 65, 72, 91, 2, 11, 39, 6, 45, 2, 16, 27, 54, 10, 81, 95, 58, 25, 31, 13, 3, 25, 26, 77, 6, 63, 48, 3, 26, 37, 27, 45, 89, 75, 80, 21, 27, 17, 91, 37, 31, 72, 48, 56, 90, 35, 57, 63, 81, 93, 65, 76, 81, 94, 92, 93, 56, 13, 36, 82, 82, 43, 17, 83, 67, 67, 93, 7, 72, 50, 52, 68, 31, 4, 49, 69, 33, 77, 58, 70, 27, 84, 70, 89, 31, 42, 57, 39, 80, 85, 5, 75, 1, 59, 86, 37, 47, 99, 44, 77, 14, 54, 25, 29, 10, 15, 99, 1, 7, 15, 19, 91, 22, 6, 56, 100, 95, 86, 67, 96, 9, 95, 1, 99, 39, 83, 20, 19, 24, 11, 75, 6, 7, 33, 26, 62, 68, 6, 31, 78, 20, 94, 29, 72, 87, 8, 19, 6, 28, 82, 24, 82, 16, 20, 29, 53, 94, 52, 52, 31, 89, 38, 56, 34, 62, 41, 21, 8, 78, 52, 89, 62, 57, 56, 63, 83, 14, 77, 43, 44, 48, 86, 45, 68, 81, 50, 16, 5, 81, 10, 94, 43, 22, 84, 79, 95, 4, 58, 29, 45, 42, 2, 49, 66, 34, 14, 37, 20, 40, 28, 35, 25, 97, 84, 4, 5, 93, 79, 90, 25, 28, 56, 74, 32, 58, 66, 17, 27, 74, 58, 15, 75, 87, 6, 82, 32, 2, 81, 14, 64, 24, 38, 60, 11, 73, 3, 4, 14, 96, 99, 78, 65, 24, 31, 96, 33, 74, 99, 7, 86, 88, 18, 55, 17, 59, 9, 6, 98, 75, 28, 20, 88, 29, 45, 25, 82, 41, 43, 82, 47, 98, 72, 47, 87, 52, 66, 28, 88, 2, 52, 31, 67, 80, 61, 100, 72, 91, 49, 50, 81, 87, 4, 59]"
As_Po_VS_001_1_01,Commerciale,0,0,0,1,0
As_Po_VS_001_1_02,Commerciale,0,0,0,1,0
As_Po_VS_001_2_01,Commerciale,0,0,0,2,0
As_Po_VS_001_2_02,Residenziale,79.1690468378537,239.38165553307692,45.206417081080716,2,0
As_Po_VS_001_2_03,Residenziale,186.7531749396543,145.2460693738022,28.27991409520148,2,0
As_Po_VS_001_3_01,Residenziale,170.90163132492665,217.18977749381517,25.11268020279235,3,0
As_Po_VS_001_3_02,Commerciale,0,0,0,3,0
